"business_id","name","address","city","state","postal_code","business_lat","business_long","overall_business_stars","overall_review_count","business_open","categories","hours","isromantic","isintimate","istouristy","ishipster","isdivey","isclassy","istrendy","isupscale","iscasual","parking_garage","parking_street","parking_validated","parking_lot","parking_valet","alcohol","outdoorseating","restaurantstableservice","bikeparking","happyhour","byob","businessacceptscreditcards","restaurantscounterservice","hastv","restaurantspricerange2","restaurantsreservations","restaurantsdelivery","wifi","restaurantstakeout","n_photo","year","attribute_count","check_in_count","review_count","average_stars"
"KVFUBgmPEHGUaJNkpMGcLw","Opa","1311 Sansom St","Philadelphia","PA","19107","39.9499818693","-75.1624407579","3.5",446,0,"Mediterranean, Greek, Restaurants, Tapas/Small Plates","{""Friday"": ""16:0-2:0"", ""Monday"": ""16:0-21:0"", ""Sunday"": ""16:0-21:0"", ""Tuesday"": ""16:0-21:0"", ""Saturday"": ""16:0-2:0"", ""Thursday"": ""16:0-22:0"", ""Wednesday"": ""16:0-22:0""}",False,False,False,False,False,True,True,False,False,False,True,False,False,False,"full_bar'","True","True","True","True",NULL,"True",NULL,"True","2","True","False","no'","True","7","2019",14,"39","24","3.7083"
"kvRiDr9No5t9rPKf6t72Hw","Pizza Hut","6242 Stenton Ave","Philadelphia","PA","19138","40.058689448","-75.1646590233","2.0",26,0,"Pizza, Restaurants, Italian, Chicken Wings","{""Friday"": ""10:30-23:0"", ""Monday"": ""10:30-22:0"", ""Sunday"": ""10:30-22:0"", ""Tuesday"": ""10:30-22:0"", ""Saturday"": ""10:30-23:0"", ""Thursday"": ""10:30-22:0"", ""Wednesday"": ""10:30-22:0""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,"none'","False",NULL,"False",NULL,NULL,"True",NULL,"True","1","False","True",NULL,"True","2","2018",5,"10","10","1.2000"
"kvRiDr9No5t9rPKf6t72Hw","Pizza Hut","6242 Stenton Ave","Philadelphia","PA","19138","40.058689448","-75.1646590233","2.0",26,0,"Pizza, Restaurants, Italian, Chicken Wings","{""Friday"": ""10:30-23:0"", ""Monday"": ""10:30-22:0"", ""Sunday"": ""10:30-22:0"", ""Tuesday"": ""10:30-22:0"", ""Saturday"": ""10:30-23:0"", ""Thursday"": ""10:30-22:0"", ""Wednesday"": ""10:30-22:0""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,"none'","False",NULL,"False",NULL,NULL,"True",NULL,"True","1","False","True",NULL,"True","2","2019",5,"2","3","1.0000"
"kvRjzneD1FWh4Szb-trL4A","McDonald's","22 W Girard Ave","Philadelphia","PA","19123","39.9683247686","-75.1356663555","2.0",38,1,"Coffee & Tea, Food, Fast Food, Restaurants, Burgers","{""Friday"": ""0:0-0:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0""}",False,False,False,False,True,False,False,False,False,NULL,NULL,False,NULL,False,"none'","False","True","True",NULL,NULL,"True",NULL,"True","1","False","True","free'","True","0","2018",10,"2","8","1.8750"
"kvRjzneD1FWh4Szb-trL4A","McDonald's","22 W Girard Ave","Philadelphia","PA","19123","39.9683247686","-75.1356663555","2.0",38,1,"Coffee & Tea, Food, Fast Food, Restaurants, Burgers","{""Friday"": ""0:0-0:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0""}",False,False,False,False,True,False,False,False,False,NULL,NULL,False,NULL,False,"none'","False","True","True",NULL,NULL,"True",NULL,"True","1","False","True","free'","True","0","2019",10,"6","6","1.8333"
"kVTHnhgYUw-Pmr7wgDB4_g","Distrito","3945 Chestnut St","Philadelphia","PA","19104","39.9558813","-75.2020031","3.5",1077,1,"Mexican, Restaurants, Nightlife, Cocktail Bars, Bars","{""Friday"": ""16:0-21:0"", ""Tuesday"": ""16:0-21:0"", ""Saturday"": ""16:0-21:0"", ""Thursday"": ""16:0-21:0"", ""Wednesday"": ""16:0-21:0""}",False,False,False,False,False,True,True,False,False,False,True,False,True,False,"full_bar'","False",NULL,"True","True",NULL,"True",NULL,"True","2","True","True","no'","True","28","2018",18,"67","61","3.4754"
"kVTHnhgYUw-Pmr7wgDB4_g","Distrito","3945 Chestnut St","Philadelphia","PA","19104","39.9558813","-75.2020031","3.5",1077,1,"Mexican, Restaurants, Nightlife, Cocktail Bars, Bars","{""Friday"": ""16:0-21:0"", ""Tuesday"": ""16:0-21:0"", ""Saturday"": ""16:0-21:0"", ""Thursday"": ""16:0-21:0"", ""Wednesday"": ""16:0-21:0""}",False,False,False,False,False,True,True,False,False,False,True,False,True,False,"full_bar'","False",NULL,"True","True",NULL,"True",NULL,"True","2","True","True","no'","True","28","2019",18,"64","44","3.3864"
"KwADSZGoeiqnlR4vUpNhig","Stacy's Pizza & Wings","4201 Market St","Philadelphia","PA","19104","39.9578581","-75.206255","2.5",63,1,"Restaurants, Pizza","{""Friday"": ""11:0-0:30"", ""Monday"": ""11:0-23:30"", ""Sunday"": ""11:0-23:0"", ""Tuesday"": ""11:0-23:30"", ""Saturday"": ""11:0-0:30"", ""Thursday"": ""11:0-23:30"", ""Wednesday"": ""11:0-23:30""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,"none'","False",NULL,"False",NULL,NULL,"True",NULL,"True","1","False","True",NULL,"True","0","2018",9,"3","10","3.2000"
"KwADSZGoeiqnlR4vUpNhig","Stacy's Pizza & Wings","4201 Market St","Philadelphia","PA","19104","39.9578581","-75.206255","2.5",63,1,"Restaurants, Pizza","{""Friday"": ""11:0-0:30"", ""Monday"": ""11:0-23:30"", ""Sunday"": ""11:0-23:0"", ""Tuesday"": ""11:0-23:30"", ""Saturday"": ""11:0-0:30"", ""Thursday"": ""11:0-23:30"", ""Wednesday"": ""11:0-23:30""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,"none'","False",NULL,"False",NULL,NULL,"True",NULL,"True","1","False","True",NULL,"True","0","2019",9,"1","5","2.2000"
"-KWel73upKHxstRCr9JGLw","Smokey Joe's Tavern","210 S 40th St","Philadelphia","PA","19104","39.9537915","-75.2030239","3.5",94,1,"Bars, Dive Bars, Pizza, Nightlife, Restaurants","{""Friday"": ""11:30-2:0"", ""Monday"": ""11:30-2:0"", ""Tuesday"": ""11:30-2:0"", ""Saturday"": ""11:30-2:0"", ""Thursday"": ""11:30-2:0"", ""Wednesday"": ""11:30-2:0""}",False,False,False,False,True,True,False,False,False,False,True,False,False,False,"full_bar'","False",NULL,"True","True",NULL,"True",NULL,"True","2","False","True","'no'","True","3","2018",11,"8","4","3.2500"
"-KWel73upKHxstRCr9JGLw","Smokey Joe's Tavern","210 S 40th St","Philadelphia","PA","19104","39.9537915","-75.2030239","3.5",94,1,"Bars, Dive Bars, Pizza, Nightlife, Restaurants","{""Friday"": ""11:30-2:0"", ""Monday"": ""11:30-2:0"", ""Tuesday"": ""11:30-2:0"", ""Saturday"": ""11:30-2:0"", ""Thursday"": ""11:30-2:0"", ""Wednesday"": ""11:30-2:0""}",False,False,False,False,True,True,False,False,False,False,True,False,False,False,"full_bar'","False",NULL,"True","True",NULL,"True",NULL,"True","2","False","True","'no'","True","3","2019",11,"8","10","3.2000"
"KxccJ1WW9J-I7TxHQazA_Q","TT Skewer","225 N 11th St","Philadelphia","PA","19107","39.9563999","-75.1570804","4.5",118,0,"Restaurants, Barbeque, Hot Pot, Halal, Chinese","{""Friday"": ""11:15-21:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""11:15-21:0"", ""Saturday"": ""11:15-21:0"", ""Thursday"": ""11:15-21:0"", ""Wednesday"": ""11:15-21:0""}",False,False,False,NULL,NULL,False,False,False,True,True,True,False,False,False,"'none'","False","True","True","False","True","False",NULL,"True","1","None","True","free'","True","4","2018",12,"25","15","4.3333"
"KxccJ1WW9J-I7TxHQazA_Q","TT Skewer","225 N 11th St","Philadelphia","PA","19107","39.9563999","-75.1570804","4.5",118,0,"Restaurants, Barbeque, Hot Pot, Halal, Chinese","{""Friday"": ""11:15-21:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""11:15-21:0"", ""Saturday"": ""11:15-21:0"", ""Thursday"": ""11:15-21:0"", ""Wednesday"": ""11:15-21:0""}",False,False,False,NULL,NULL,False,False,False,True,True,True,False,False,False,"'none'","False","True","True","False","True","False",NULL,"True","1","None","True","free'","True","4","2019",12,"20","24","4.2917"
"kxKai8GE5oDMPevV7oxvbA","Tequilas Restaurant","1602 Locust St","Philadelphia","PA","19103","39.9485127","-75.1680322","4.0",753,1,"Restaurants, Bars, Nightlife, Mexican","{""Friday"": ""16:0-21:0"", ""Monday"": ""16:0-21:0"", ""Tuesday"": ""16:0-21:0"", ""Saturday"": ""16:0-21:0"", ""Thursday"": ""16:0-21:0"", ""Wednesday"": ""16:0-21:0""}",True,False,False,False,False,True,False,False,False,False,True,True,False,False,"'full_bar'","True","True","False","True","False","True",NULL,"True","3","True","True","free'","True","25","2018",19,"61","57","3.7895"
"kxKai8GE5oDMPevV7oxvbA","Tequilas Restaurant","1602 Locust St","Philadelphia","PA","19103","39.9485127","-75.1680322","4.0",753,1,"Restaurants, Bars, Nightlife, Mexican","{""Friday"": ""16:0-21:0"", ""Monday"": ""16:0-21:0"", ""Tuesday"": ""16:0-21:0"", ""Saturday"": ""16:0-21:0"", ""Thursday"": ""16:0-21:0"", ""Wednesday"": ""16:0-21:0""}",True,False,False,False,False,True,False,False,False,False,True,True,False,False,"'full_bar'","True","True","False","True","False","True",NULL,"True","3","True","True","free'","True","25","2019",19,"59","73","4.2192"
"kxX2SOes4o-D3ZQBkiMRfA","Zaika","2481 Grant Ave","Philadelphia","PA","19114","40.0798480557","-75.025079772","4.0",181,1,"Halal, Pakistani, Restaurants, Indian","{""Friday"": ""11:0-22:0"", ""Sunday"": ""11:0-21:0"", ""Tuesday"": ""11:0-21:0"", ""Saturday"": ""11:0-22:0"", ""Thursday"": ""11:0-21:0"", ""Wednesday"": ""11:0-21:0""}",False,False,False,False,False,False,False,False,True,False,False,False,True,False,"none'","False",NULL,"True",NULL,NULL,"True",NULL,"False","2","True","None","no'","True","0","2018",11,"13","15","4.2667"
"kxX2SOes4o-D3ZQBkiMRfA","Zaika","2481 Grant Ave","Philadelphia","PA","19114","40.0798480557","-75.025079772","4.0",181,1,"Halal, Pakistani, Restaurants, Indian","{""Friday"": ""11:0-22:0"", ""Sunday"": ""11:0-21:0"", ""Tuesday"": ""11:0-21:0"", ""Saturday"": ""11:0-22:0"", ""Thursday"": ""11:0-21:0"", ""Wednesday"": ""11:0-21:0""}",False,False,False,False,False,False,False,False,True,False,False,False,True,False,"none'","False",NULL,"True",NULL,NULL,"True",NULL,"False","2","True","None","no'","True","0","2019",11,"10","21","3.7619"
"KyDcAU41QDQpYAFyK6Q6hg","Sweet Box Cupcakes","339 S 13th St","Philadelphia","PA","19107","39.9455654","-75.1627808","4.5",268,1,"Food Trucks, Food Delivery Services, Street Vendors, Desserts, Food Stands, Restaurants, Food, Cupcakes, Bakeries","{""Friday"": ""10:0-19:0"", ""Monday"": ""10:0-19:0"", ""Sunday"": ""10:0-17:0"", ""Tuesday"": ""10:0-19:0"", ""Saturday"": ""10:0-19:0"", ""Thursday"": ""10:0-19:0"", ""Wednesday"": ""10:0-19:0""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,"none'","None",NULL,"True",NULL,NULL,"True",NULL,"False","2","False","True","no'","None","11","2018",7,"76","39","3.9487"
"KyDcAU41QDQpYAFyK6Q6hg","Sweet Box Cupcakes","339 S 13th St","Philadelphia","PA","19107","39.9455654","-75.1627808","4.5",268,1,"Food Trucks, Food Delivery Services, Street Vendors, Desserts, Food Stands, Restaurants, Food, Cupcakes, Bakeries","{""Friday"": ""10:0-19:0"", ""Monday"": ""10:0-19:0"", ""Sunday"": ""10:0-17:0"", ""Tuesday"": ""10:0-19:0"", ""Saturday"": ""10:0-19:0"", ""Thursday"": ""10:0-19:0"", ""Wednesday"": ""10:0-19:0""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,"none'","None",NULL,"True",NULL,NULL,"True",NULL,"False","2","False","True","no'","None","11","2019",7,"89","38","4.2632"
"KYPhGJIibu_7ePIX4HNs6A","48th Street Grille","310 S 48th St","Philadelphia","PA","19143","39.9531368","-75.2186607","4.5",275,1,"Internet Cafes, Restaurants, Food, Seafood, American (New), Vegetarian, Caribbean, Chicken Wings, Caterers, Event Planning & Services, Breakfast & Brunch","{""Friday"": ""12:0-21:0"", ""Tuesday"": ""12:0-20:0"", ""Saturday"": ""10:0-16:0"", ""Thursday"": ""12:0-20:0"", ""Wednesday"": ""12:0-20:0""}",False,NULL,False,False,False,False,NULL,False,True,False,True,False,False,False,"none'","True","True","True","False","False","True",NULL,"True","2","True","True","free'","True","6","2018",17,"16","22","4.3636"
"KYPhGJIibu_7ePIX4HNs6A","48th Street Grille","310 S 48th St","Philadelphia","PA","19143","39.9531368","-75.2186607","4.5",275,1,"Internet Cafes, Restaurants, Food, Seafood, American (New), Vegetarian, Caribbean, Chicken Wings, Caterers, Event Planning & Services, Breakfast & Brunch","{""Friday"": ""12:0-21:0"", ""Tuesday"": ""12:0-20:0"", ""Saturday"": ""10:0-16:0"", ""Thursday"": ""12:0-20:0"", ""Wednesday"": ""12:0-20:0""}",False,NULL,False,False,False,False,NULL,False,True,False,True,False,False,False,"none'","True","True","True","False","False","True",NULL,"True","2","True","True","free'","True","6","2019",17,"22","24","4.5000"
"kypOp0miYsMvXhuSFXs8dQ","Jamba","8500 Essington Ave, Space C-9a, Philadelphia Int'l Airport  DE-6","Philadelphia","PA","19153","39.8946117","-75.2292952","3.0",39,1,"Food, Juice Bars & Smoothies, Sandwiches, American (New), Acai Bowls, Restaurants","{""Friday"": ""5:0-23:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""5:0-23:0"", ""Tuesday"": ""5:0-23:0"", ""Saturday"": ""5:0-23:0"", ""Thursday"": ""5:0-23:0"", ""Wednesday"": ""5:0-23:0""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,NULL,NULL,NULL,"False",NULL,NULL,"True",NULL,NULL,"2",NULL,"False","'no'","True","4","2018",2,"18","5","2.8000"
"kypOp0miYsMvXhuSFXs8dQ","Jamba","8500 Essington Ave, Space C-9a, Philadelphia Int'l Airport  DE-6","Philadelphia","PA","19153","39.8946117","-75.2292952","3.0",39,1,"Food, Juice Bars & Smoothies, Sandwiches, American (New), Acai Bowls, Restaurants","{""Friday"": ""5:0-23:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""5:0-23:0"", ""Tuesday"": ""5:0-23:0"", ""Saturday"": ""5:0-23:0"", ""Thursday"": ""5:0-23:0"", ""Wednesday"": ""5:0-23:0""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,NULL,NULL,NULL,"False",NULL,NULL,"True",NULL,NULL,"2",NULL,"False","'no'","True","4","2019",2,"12","5","3.6000"
"kZ1q0K13tFYG_ZJrVvsJHA","Sampan","124 S 13th St","Philadelphia","PA","19107","39.9495313759","-75.1621570259","4.0",2000,1,"Thai, American (New), Restaurants, Chinese, Asian Fusion, Tapas/Small Plates, Pan Asian","{""Friday"": ""16:0-0:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""16:0-22:0"", ""Tuesday"": ""16:0-22:0"", ""Saturday"": ""16:0-0:0"", ""Thursday"": ""16:0-23:0"", ""Wednesday"": ""16:0-23:0""}",False,False,False,False,False,True,True,False,False,False,True,False,False,False,"full_bar'","True","True","False","True",NULL,"True",NULL,"False","2","True","False","no'","False","47","2018",13,"341","260","4.2269"
"kZ1q0K13tFYG_ZJrVvsJHA","Sampan","124 S 13th St","Philadelphia","PA","19107","39.9495313759","-75.1621570259","4.0",2000,1,"Thai, American (New), Restaurants, Chinese, Asian Fusion, Tapas/Small Plates, Pan Asian","{""Friday"": ""16:0-0:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""16:0-22:0"", ""Tuesday"": ""16:0-22:0"", ""Saturday"": ""16:0-0:0"", ""Thursday"": ""16:0-23:0"", ""Wednesday"": ""16:0-23:0""}",False,False,False,False,False,True,True,False,False,False,True,False,False,False,"full_bar'","True","True","False","True",NULL,"True",NULL,"False","2","True","False","no'","False","47","2019",13,"246","209","4.2010"
"KZ2V1ZPnrwoT0zcJunyIQw","Schlesinger's","1521 Locust St","Philadelphia","PA","19102","39.94867722","-75.1674140655","3.5",258,1,"Wraps, Sandwiches, Restaurants, Delis, Breakfast & Brunch","{""Friday"": ""9:0-16:0"", ""Monday"": ""9:0-16:0"", ""Sunday"": ""9:0-16:0"", ""Tuesday"": ""9:0-16:0"", ""Saturday"": ""9:0-16:0"", ""Thursday"": ""9:0-16:0"", ""Wednesday"": ""9:0-16:0""}",False,False,False,False,False,False,False,False,True,NULL,True,False,False,False,"none'","True","True","True",NULL,NULL,"True",NULL,"True","2","False","True","'free'","True","3","2018",15,"37","27","3.3333"
"KZ2V1ZPnrwoT0zcJunyIQw","Schlesinger's","1521 Locust St","Philadelphia","PA","19102","39.94867722","-75.1674140655","3.5",258,1,"Wraps, Sandwiches, Restaurants, Delis, Breakfast & Brunch","{""Friday"": ""9:0-16:0"", ""Monday"": ""9:0-16:0"", ""Sunday"": ""9:0-16:0"", ""Tuesday"": ""9:0-16:0"", ""Saturday"": ""9:0-16:0"", ""Thursday"": ""9:0-16:0"", ""Wednesday"": ""9:0-16:0""}",False,False,False,False,False,False,False,False,True,NULL,True,False,False,False,"none'","True","True","True",NULL,NULL,"True",NULL,"True","2","False","True","'free'","True","3","2019",15,"22","35","3.4000"
"KZl-0F4hKwhKSLPmT-A6dw","Star Fusion","2013 N 63rd St","Philadelphia","PA","19151","39.9861271598","-75.2474845","3.5",122,0,"Restaurants, Cafes","{""Friday"": ""12:0-22:0"", ""Monday"": ""12:0-21:0"", ""Sunday"": ""12:0-20:0"", ""Tuesday"": ""12:0-21:0"", ""Saturday"": ""12:0-22:0"", ""Thursday"": ""12:0-21:0"", ""Wednesday"": ""12:0-21:0""}",NULL,NULL,NULL,NULL,False,False,NULL,NULL,NULL,False,False,False,False,False,"'none'","True","True","False",NULL,NULL,"True",NULL,"True","2","True","True","free'","True","5","2018",11,"2","18","2.8889"
"KZl-0F4hKwhKSLPmT-A6dw","Star Fusion","2013 N 63rd St","Philadelphia","PA","19151","39.9861271598","-75.2474845","3.5",122,0,"Restaurants, Cafes","{""Friday"": ""12:0-22:0"", ""Monday"": ""12:0-21:0"", ""Sunday"": ""12:0-20:0"", ""Tuesday"": ""12:0-21:0"", ""Saturday"": ""12:0-22:0"", ""Thursday"": ""12:0-21:0"", ""Wednesday"": ""12:0-21:0""}",NULL,NULL,NULL,NULL,False,False,NULL,NULL,NULL,False,False,False,False,False,"'none'","True","True","False",NULL,NULL,"True",NULL,"True","2","True","True","free'","True","5","2019",11,"13","17","2.4118"
"kzy0Kf7z1ucbL2sVbfAFsg","Ruth's Chris Steak House","1800 Market St","Philadelphia","PA","19103","39.9529565","-75.1702986","3.5",184,1,"Wine Bars, Seafood, Restaurants, Steakhouses, Bars, American (Traditional), Nightlife","{""Friday"": ""16:0-22:0"", ""Monday"": ""15:0-22:0"", ""Sunday"": ""15:0-21:0"", ""Tuesday"": ""16:30-21:0"", ""Saturday"": ""15:0-22:0"", ""Thursday"": ""16:30-21:0"", ""Wednesday"": ""16:30-21:0""}",False,False,False,False,False,True,False,False,False,True,False,False,False,True,"full_bar'","True","True","True","True",NULL,"True",NULL,"True","3","True","True","free'","True","5","2018",20,"24","40","3.4250"
"kzy0Kf7z1ucbL2sVbfAFsg","Ruth's Chris Steak House","1800 Market St","Philadelphia","PA","19103","39.9529565","-75.1702986","3.5",184,1,"Wine Bars, Seafood, Restaurants, Steakhouses, Bars, American (Traditional), Nightlife","{""Friday"": ""16:0-22:0"", ""Monday"": ""15:0-22:0"", ""Sunday"": ""15:0-21:0"", ""Tuesday"": ""16:30-21:0"", ""Saturday"": ""15:0-22:0"", ""Thursday"": ""16:30-21:0"", ""Wednesday"": ""16:30-21:0""}",False,False,False,False,False,True,False,False,False,True,False,False,False,True,"full_bar'","True","True","True","True",NULL,"True",NULL,"True","3","True","True","free'","True","5","2019",20,"37","48","3.5000"
"KZyyoQ_nxLMyzO4d_Ts-NQ","Tacos El Rodeo","1000 Washington Ave","Philadelphia","PA","19147","39.9368281573","-75.1602197256","4.5",105,1,"Food Trucks, Food, Mexican, Street Vendors, Restaurants","{""Friday"": ""12:0-0:0"", ""Monday"": ""12:0-0:0"", ""Sunday"": ""12:0-0:0"", ""Tuesday"": ""12:0-0:0"", ""Saturday"": ""12:0-0:0"", ""Thursday"": ""12:0-0:0"", ""Wednesday"": ""12:0-0:0""}",False,False,False,False,False,False,False,False,True,False,True,False,True,False,"'none'","False",NULL,"True",NULL,NULL,"False",NULL,"True","1","False","False","'no'","True","4","2018",11,"16","17","4.8235"
"KZyyoQ_nxLMyzO4d_Ts-NQ","Tacos El Rodeo","1000 Washington Ave","Philadelphia","PA","19147","39.9368281573","-75.1602197256","4.5",105,1,"Food Trucks, Food, Mexican, Street Vendors, Restaurants","{""Friday"": ""12:0-0:0"", ""Monday"": ""12:0-0:0"", ""Sunday"": ""12:0-0:0"", ""Tuesday"": ""12:0-0:0"", ""Saturday"": ""12:0-0:0"", ""Thursday"": ""12:0-0:0"", ""Wednesday"": ""12:0-0:0""}",False,False,False,False,False,False,False,False,True,False,True,False,True,False,"'none'","False",NULL,"True",NULL,NULL,"False",NULL,"True","1","False","False","'no'","True","4","2019",11,"9","7","5.0000"
"L0c6-mnkcV9fXLk0--dkWQ","Fox and Hound","1501 Spruce St","Philadelphia","PA","19102","39.94731","-75.166551911","2.5",418,0,"American (Traditional), Bars, Sports Bars, Restaurants, Nightlife, Buffets, Burgers","{""Friday"": ""11:0-0:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""11:0-0:0"", ""Tuesday"": ""15:0-0:0"", ""Saturday"": ""11:0-0:0"", ""Thursday"": ""15:0-0:0"", ""Wednesday"": ""15:0-0:0""}",False,False,False,False,False,True,False,False,True,False,True,False,False,False,"full_bar'","False",NULL,"True",NULL,NULL,"True",NULL,"True","2","None","True","free'","True","2","2018",14,"71","52","2.0577"
"L0c6-mnkcV9fXLk0--dkWQ","Fox and Hound","1501 Spruce St","Philadelphia","PA","19102","39.94731","-75.166551911","2.5",418,0,"American (Traditional), Bars, Sports Bars, Restaurants, Nightlife, Buffets, Burgers","{""Friday"": ""11:0-0:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""11:0-0:0"", ""Tuesday"": ""15:0-0:0"", ""Saturday"": ""11:0-0:0"", ""Thursday"": ""15:0-0:0"", ""Wednesday"": ""15:0-0:0""}",False,False,False,False,False,True,False,False,True,False,True,False,False,False,"full_bar'","False",NULL,"True",NULL,NULL,"True",NULL,"True","2","None","True","free'","True","2","2019",14,"36","42","1.9524"
"L0cREFNSrDZbozJYWwn5_A","SOMO SoPhi","3101 S 13th St","Philadelphia","PA","19148","39.9111895","-75.1701","3.0",56,0,"American (Traditional), Nightlife, Bars, Restaurants, American (New)","{""Friday"": ""16:0-1:30"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""10:30-0:0"", ""Tuesday"": ""16:0-0:0"", ""Saturday"": ""10:30-1:30"", ""Thursday"": ""16:0-0:0"", ""Wednesday"": ""16:0-0:0""}",False,False,False,False,False,False,False,False,False,False,False,False,False,True,"full_bar'","True","True",NULL,"True",NULL,"True",NULL,"True",NULL,"True","None","free'","None","1","2018",8,"7","16","3.9375"
"L0cREFNSrDZbozJYWwn5_A","SOMO SoPhi","3101 S 13th St","Philadelphia","PA","19148","39.9111895","-75.1701","3.0",56,0,"American (Traditional), Nightlife, Bars, Restaurants, American (New)","{""Friday"": ""16:0-1:30"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""10:30-0:0"", ""Tuesday"": ""16:0-0:0"", ""Saturday"": ""10:30-1:30"", ""Thursday"": ""16:0-0:0"", ""Wednesday"": ""16:0-0:0""}",False,False,False,False,False,False,False,False,False,False,False,False,False,True,"full_bar'","True","True",NULL,"True",NULL,"True",NULL,"True",NULL,"True","None","free'","None","1","2019",8,"14","36","2.5556"
"L0zMk5SXnqR0JLEe0XY20g","Sassafras Bar","48 S 2nd St","Philadelphia","PA","19106","39.948832","-75.144063","4.5",352,1,"Nightlife, Sandwiches, American (New), Restaurants, Bars, Local Flavor","{""Friday"": ""16:0-2:0"", ""Monday"": ""16:0-2:0"", ""Sunday"": ""13:0-2:0"", ""Tuesday"": ""16:0-2:0"", ""Saturday"": ""13:0-2:0"", ""Thursday"": ""16:0-2:0"", ""Wednesday"": ""16:0-2:0""}",False,True,False,False,False,True,False,False,False,False,True,False,False,False,"'full_bar'","True","True","True","True","False","True",NULL,"True","2","False","True","free'","True","9","2018",21,"48","22","4.6818"
"L0zMk5SXnqR0JLEe0XY20g","Sassafras Bar","48 S 2nd St","Philadelphia","PA","19106","39.948832","-75.144063","4.5",352,1,"Nightlife, Sandwiches, American (New), Restaurants, Bars, Local Flavor","{""Friday"": ""16:0-2:0"", ""Monday"": ""16:0-2:0"", ""Sunday"": ""13:0-2:0"", ""Tuesday"": ""16:0-2:0"", ""Saturday"": ""13:0-2:0"", ""Thursday"": ""16:0-2:0"", ""Wednesday"": ""16:0-2:0""}",False,True,False,False,False,True,False,False,False,False,True,False,False,False,"'full_bar'","True","True","True","True","False","True",NULL,"True","2","False","True","free'","True","9","2019",21,"46","23","4.3478"
"l2jU6XzbNbv_k1S7-IsQQA","Tropical Choice","247 N 52nd St","Philadelphia","PA","19139","39.9644501","-75.2241823","3.0",8,1,"Restaurants, Caribbean","{""Friday"": ""7:0-21:30"", ""Monday"": ""7:0-21:30"", ""Sunday"": ""7:0-19:0"", ""Tuesday"": ""7:0-21:30"", ""Saturday"": ""7:0-21:30"", ""Thursday"": ""7:0-21:30"", ""Wednesday"": ""7:0-21:30""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,"'none'",NULL,NULL,NULL,NULL,NULL,"True",NULL,"True",NULL,"False","True",NULL,"True","0","2018",6,"2","2","2.0000"
"l2jU6XzbNbv_k1S7-IsQQA","Tropical Choice","247 N 52nd St","Philadelphia","PA","19139","39.9644501","-75.2241823","3.0",8,1,"Restaurants, Caribbean","{""Friday"": ""7:0-21:30"", ""Monday"": ""7:0-21:30"", ""Sunday"": ""7:0-19:0"", ""Tuesday"": ""7:0-21:30"", ""Saturday"": ""7:0-21:30"", ""Thursday"": ""7:0-21:30"", ""Wednesday"": ""7:0-21:30""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,"'none'",NULL,NULL,NULL,NULL,NULL,"True",NULL,"True",NULL,"False","True",NULL,"True","0","2019",6,"1","0","0.0"
"L2pmVQMrpY-yZwZkZoRt5g","Giovanni's Pizzeria","5604 Greene St","Philadelphia","PA","19144","40.0334795","-75.1758562","2.5",46,1,"Restaurants, Sandwiches, Italian, Pizza","{""Friday"": ""9:0-23:0"", ""Monday"": ""9:0-23:0"", ""Sunday"": ""9:0-23:0"", ""Tuesday"": ""9:0-23:0"", ""Saturday"": ""9:0-23:0"", ""Thursday"": ""9:0-23:0"", ""Wednesday"": ""9:0-23:0""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,"'none'","False",NULL,"True",NULL,NULL,"True",NULL,"True","1","False","True","'no'","True","0","2018",7,"3","11","2.9091"
